timestamp,court,date,criminal_cases_found,files_downloaded,case_numbers,status
2025-07-23T11:59:38.866879,COA09,2025-03-10,0,0,,no_cases
2025-07-23T11:59:41.299033,COA10,2025-03-10,0,0,,no_cases
2025-07-23T11:59:43.764272,COA11,2025-03-10,0,0,,no_cases
2025-07-23T11:59:47.137909,COA12,2025-03-10,0,0,,no_cases
2025-07-23T11:59:50.065982,COA13,2025-03-10,0,0,,no_cases
2025-07-23T11:59:52.579362,COA14,2025-03-10,0,0,,no_cases
2025-07-23T11:59:56.324563,COA01,2025-03-11,1,1,01-24-00424-CR,completed
2025-07-23T11:59:58.423394,COA02,2025-03-11,0,0,,no_cases
2025-07-23T12:00:00.542238,COA03,2025-03-11,0,0,,no_cases
2025-07-23T12:00:02.920295,COA04,2025-03-11,0,0,,no_cases
2025-07-23T12:00:05.743408,COA05,2025-03-11,0,0,,no_cases
2025-07-23T12:00:07.823378,COA06,2025-03-11,0,0,,no_cases
2025-07-23T12:00:11.065026,COA07,2025-03-11,1,1,07-24-00187-CR,completed
2025-07-23T12:00:13.316563,COA08,2025-03-11,0,0,,no_cases
2025-07-23T12:00:15.398210,COA09,2025-03-11,0,0,,no_cases
2025-07-23T12:00:17.468684,COA10,2025-03-11,0,0,,no_cases
2025-07-23T12:00:19.721264,COA11,2025-03-11,0,0,,no_cases
2025-07-23T12:00:23.360523,COA12,2025-03-11,0,0,,no_cases
2025-07-23T12:00:25.560437,COA13,2025-03-11,0,0,,no_cases
2025-07-23T12:00:30.621783,COA14,2025-03-11,2,2,14-22-00448-CR;14-23-00774-CR,completed
2025-07-23T12:00:32.838597,COA01,2025-03-12,0,0,,no_cases
2025-07-23T12:00:34.943889,COA02,2025-03-12,0,0,,no_cases
2025-07-23T12:00:38.629241,COA03,2025-03-12,0,0,,no_cases
2025-07-23T12:00:52.519606,COA04,2025-03-12,9,9,04-23-00011-CR;04-23-00745-CR;04-23-00747-CR;04-24-00126-CR;04-24-00178-CR;04-24-00242-CR;04-24-00251-CR;04-24-00660-CR;04-24-00734-CR,completed
2025-07-23T12:00:55.396498,COA05,2025-03-12,0,0,,no_cases
2025-07-23T12:00:58.963966,COA06,2025-03-12,1,1,06-24-00042-CR,completed
2025-07-23T12:01:02.528962,COA07,2025-03-12,2,1,07-24-00195-CR;07-24-00313-CR,completed
2025-07-23T12:01:04.817229,COA08,2025-03-12,0,0,,no_cases
2025-07-23T12:01:09.411990,COA09,2025-03-12,1,1,09-24-00208-CR,completed
2025-07-23T12:01:11.739777,COA10,2025-03-12,0,0,,no_cases
2025-07-23T12:01:14.071527,COA11,2025-03-12,0,0,,no_cases
2025-07-23T12:01:21.983047,COA12,2025-03-12,4,4,12-24-00050-CR;12-24-00052-CR;12-24-00225-CR;12-25-00054-CR,completed
2025-07-23T12:01:24.288468,COA13,2025-03-12,0,0,,no_cases
2025-07-23T12:01:26.605330,COA14,2025-03-12,0,0,,no_cases
2025-07-23T12:01:29.960745,COA01,2025-03-13,1,1,01-23-00334-CR,completed
2025-07-23T12:01:36.155093,COA02,2025-03-13,2,2,02-23-00192-CR;02-24-00174-CR,completed
2025-07-23T12:01:39.548318,COA03,2025-03-13,1,1,03-24-00106-CR,completed
2025-07-23T12:01:41.719450,COA04,2025-03-13,0,0,,no_cases
2025-07-23T12:01:45.984485,COA05,2025-03-13,1,1,05-23-01146-CR,completed
2025-07-23T12:01:49.198043,COA06,2025-03-13,1,1,06-19-00164-CR,completed
2025-07-23T12:01:53.591838,COA07,2025-03-13,2,2,07-24-00173-CR;07-24-00228-CR,completed
2025-07-23T12:01:55.699890,COA08,2025-03-13,0,0,,no_cases
2025-07-23T12:01:57.791902,COA09,2025-03-13,0,0,,no_cases
2025-07-23T12:02:03.899592,COA10,2025-03-13,3,3,10-23-00066-CR;10-24-00052-CR;10-25-00059-CR,completed
2025-07-23T12:02:08.644862,COA11,2025-03-13,2,2,11-22-00142-CR;11-25-00022-CR,completed
2025-07-23T12:02:10.860876,COA12,2025-03-13,0,0,,no_cases
2025-07-23T12:02:15.903001,COA13,2025-03-13,2,2,13-23-00515-CR;13-23-00557-CR,completed
2025-07-23T12:02:19.329561,COA14,2025-03-13,1,1,14-24-00202-CR,completed
2025-07-23T12:02:21.667350,COA01,2025-03-14,0,0,,no_cases
2025-07-23T12:02:23.770076,COA02,2025-03-14,0,0,,no_cases
2025-07-23T12:02:35.232383,COA03,2025-03-14,2,2,03-24-00252-CR;03-25-00130-CR,completed
2025-07-23T12:02:39.467345,COA04,2025-03-14,0,0,,no_cases
2025-07-23T12:02:46.409727,COA05,2025-03-14,3,3,05-23-00205-CR;05-24-00408-CR;05-25-00235-CR,completed
2025-07-23T12:02:49.687253,COA06,2025-03-14,1,1,06-24-00192-CR,completed
2025-07-23T12:02:55.393728,COA07,2025-03-14,3,3,07-24-00082-CR;07-24-00121-CR;07-24-00265-CR,completed
2025-07-23T12:03:03.202604,COA08,2025-03-14,0,0,,no_cases
2025-07-23T12:03:05.301241,COA09,2025-03-14,0,0,,no_cases
2025-07-23T12:03:07.437092,COA10,2025-03-14,0,0,,no_cases
2025-07-23T12:03:09.546436,COA11,2025-03-14,0,0,,no_cases
2025-07-23T12:03:11.888815,COA12,2025-03-14,0,0,,no_cases
2025-07-23T12:03:13.991588,COA13,2025-03-14,0,0,,no_cases
2025-07-23T12:03:16.285199,COA14,2025-03-14,0,0,,no_cases
2025-07-23T12:03:18.570810,COA01,2025-03-17,0,0,,no_cases
2025-07-23T12:03:21.051228,COA02,2025-03-17,0,0,,no_cases
2025-07-23T12:03:23.144228,COA03,2025-03-17,0,0,,no_cases
2025-07-23T12:03:25.459314,COA04,2025-03-17,0,0,,no_cases
2025-07-23T12:03:28.519062,COA05,2025-03-17,0,0,,no_cases
2025-07-23T12:03:32.974558,COA06,2025-03-17,2,2,06-24-00175-CR;06-25-00036-CR,completed
2025-07-23T12:03:35.058055,COA07,2025-03-17,0,0,,no_cases
2025-07-23T12:03:37.172980,COA08,2025-03-17,0,0,,no_cases
2025-07-23T12:03:40.620199,COA09,2025-03-17,0,0,,no_cases
2025-07-23T12:03:42.690187,COA10,2025-03-17,0,0,,no_cases
2025-07-23T12:03:44.760326,COA11,2025-03-17,0,0,,no_cases
2025-07-23T12:03:47.544694,COA12,2025-03-17,0,0,,no_cases
2025-07-23T12:03:50.902727,COA13,2025-03-17,0,0,,no_cases
2025-07-23T12:03:53.049750,COA14,2025-03-17,0,0,,no_cases
2025-07-23T12:03:57.935324,COA01,2025-03-18,2,2,01-24-00749-CR;01-24-01031-CR,completed
2025-07-23T12:04:00.027354,COA02,2025-03-18,0,0,,no_cases
2025-07-23T12:04:03.953889,COA03,2025-03-18,1,1,03-23-00301-CR,completed
2025-07-23T12:04:06.381918,COA04,2025-03-18,0,0,,no_cases
2025-07-23T12:04:11.842031,COA05,2025-03-18,2,2,05-23-00089-CR;05-25-00265-CR,completed
2025-07-23T12:04:14.056055,COA06,2025-03-18,0,0,,no_cases
2025-07-23T12:04:17.301931,COA07,2025-03-18,1,1,07-25-00083-CR,completed
2025-07-23T12:04:19.570328,COA08,2025-03-18,0,0,,no_cases
2025-07-23T12:04:21.823109,COA09,2025-03-18,0,0,,no_cases
2025-07-23T12:04:24.047460,COA10,2025-03-18,0,0,,no_cases
2025-07-23T12:04:26.126923,COA11,2025-03-18,0,0,,no_cases
2025-07-23T12:04:28.352117,COA12,2025-03-18,0,0,,no_cases
2025-07-23T12:04:30.862585,COA13,2025-03-18,0,0,,no_cases
2025-07-23T12:04:35.819881,COA14,2025-03-18,2,2,14-24-00507-CR;14-24-00975-CR,completed
2025-07-23T12:04:37.987087,COA01,2025-03-19,0,0,,no_cases
2025-07-23T12:04:40.272470,COA02,2025-03-19,0,0,,no_cases
2025-07-23T12:04:42.358580,COA03,2025-03-19,0,0,,no_cases
2025-07-23T12:04:47.982064,COA04,2025-03-19,2,2,04-23-00473-CR;04-25-00080-CR,completed
2025-07-23T12:04:55.323736,COA05,2025-03-19,2,2,05-22-00628-CR;05-23-01173-CR,completed
2025-07-23T12:04:58.814317,COA06,2025-03-19,1,1,06-25-00039-CR,completed
2025-07-23T12:05:02.782960,COA07,2025-03-19,1,1,07-24-00374-CR,completed
2025-07-23T12:05:04.982127,COA08,2025-03-19,0,0,,no_cases
2025-07-23T12:05:08.608884,COA09,2025-03-19,1,1,09-23-00087-CR,completed
2025-07-23T12:05:10.843497,COA10,2025-03-19,0,0,,no_cases
2025-07-23T12:05:13.033720,COA11,2025-03-19,0,0,,no_cases
2025-07-23T12:05:17.947840,COA12,2025-03-19,2,2,12-24-00169-CR;12-24-00248-CR,completed
2025-07-23T12:05:20.160533,COA13,2025-03-19,0,0,,no_cases
2025-07-23T12:05:22.865444,COA14,2025-03-19,0,0,,no_cases
2025-07-23T12:05:28.626476,COA01,2025-03-20,3,3,01-23-00204-CR;01-23-00499-CR;01-24-00474-CR,completed
2025-07-23T12:05:33.161692,COA02,2025-03-20,2,2,02-23-00313-CR;02-24-00410-CR,completed
2025-07-23T12:05:35.377667,COA03,2025-03-20,0,0,,no_cases
2025-07-23T12:05:37.603738,COA04,2025-03-20,0,0,,no_cases
2025-07-23T12:05:44.937733,COA05,2025-03-20,3,3,05-22-01145-CR;05-23-00882-CR;05-23-00884-CR,completed
2025-07-23T12:05:47.021569,COA06,2025-03-20,0,0,,no_cases
2025-07-23T12:05:51.811618,COA07,2025-03-20,2,2,07-24-00200-CR;07-24-00339-CR,completed
2025-07-23T12:05:54.040046,COA08,2025-03-20,0,0,,no_cases
2025-07-23T12:05:56.119905,COA09,2025-03-20,0,0,,no_cases
2025-07-23T12:06:00.863673,COA10,2025-03-20,2,2,10-22-00165-CR;10-25-00006-CR,completed
2025-07-23T12:06:04.279530,COA11,2025-03-20,1,1,11-23-00037-CR,completed
2025-07-23T12:06:06.350764,COA12,2025-03-20,0,0,,no_cases
2025-07-23T12:06:11.755044,COA13,2025-03-20,2,2,13-23-00190-CR;13-24-00094-CR,completed
2025-07-23T12:06:16.655506,COA14,2025-03-20,2,2,14-23-00217-CR;14-23-00792-CR,completed
2025-07-23T12:06:18.927477,COA01,2025-03-21,0,0,,no_cases
2025-07-23T12:06:22.498558,COA02,2025-03-21,0,0,,no_cases
2025-07-23T12:06:25.775425,COA03,2025-03-21,1,1,03-23-00186-CR,completed
2025-07-23T12:06:27.958371,COA04,2025-03-21,0,0,,no_cases
2025-07-23T12:06:33.354166,COA05,2025-03-21,2,2,05-23-00946-CR;05-25-00192-CR,completed
2025-07-23T12:06:35.684452,COA06,2025-03-21,0,0,,no_cases
2025-07-23T12:06:51.397067,COA07,2025-03-21,0,0,,no_cases
2025-07-23T12:06:53.641115,COA08,2025-03-21,0,0,,no_cases
2025-07-23T12:06:55.976119,COA09,2025-03-21,0,0,,no_cases
2025-07-23T12:06:58.316767,COA10,2025-03-21,0,0,,no_cases
2025-07-23T12:07:00.749021,COA11,2025-03-21,0,0,,no_cases
2025-07-23T12:07:02.830454,COA12,2025-03-21,0,0,,no_cases
2025-07-23T12:07:05.686923,COA13,2025-03-21,0,0,,no_cases
2025-07-23T12:07:08.112302,COA14,2025-03-21,0,0,,no_cases
2025-07-23T12:07:10.510713,COA01,2025-03-24,0,0,,no_cases
2025-07-23T12:07:12.740678,COA02,2025-03-24,0,0,,no_cases
2025-07-23T12:07:14.974102,COA03,2025-03-24,0,0,,no_cases
2025-07-23T12:07:17.150453,COA04,2025-03-24,0,0,,no_cases
2025-07-23T12:07:21.176904,COA05,2025-03-24,1,1,05-24-00106-CR,completed
2025-07-23T12:07:24.401822,COA06,2025-03-24,1,1,06-24-00154-CR,completed
2025-07-23T12:07:26.537849,COA07,2025-03-24,0,0,,no_cases
2025-07-23T12:07:28.669619,COA08,2025-03-24,0,0,,no_cases
2025-07-23T12:07:31.756930,COA09,2025-03-24,0,0,,no_cases
2025-07-23T12:07:33.961314,COA10,2025-03-24,0,0,,no_cases
2025-07-23T12:07:36.167806,COA11,2025-03-24,0,0,,no_cases
2025-07-23T12:07:38.240427,COA12,2025-03-24,0,0,,no_cases
2025-07-23T12:07:40.592165,COA13,2025-03-24,0,0,,no_cases
2025-07-23T12:07:42.930557,COA14,2025-03-24,0,0,,no_cases
2025-07-23T12:07:48.478809,COA01,2025-03-25,2,2,01-23-00330-CR;01-24-00874-CR,completed
2025-07-23T12:07:51.135454,COA02,2025-03-25,0,0,,no_cases
2025-07-23T12:07:53.253318,COA03,2025-03-25,0,0,,no_cases
2025-07-23T12:07:55.619239,COA04,2025-03-25,0,0,,no_cases
2025-07-23T12:08:05.535292,COA05,2025-03-25,3,3,05-23-01101-CR;05-25-00072-CR;05-25-00309-CR,completed
2025-07-23T12:08:07.635268,COA06,2025-03-25,0,0,,no_cases
2025-07-23T12:08:11.479551,COA07,2025-03-25,1,1,07-24-00312-CR,completed
2025-07-23T12:08:15.160042,COA08,2025-03-25,1,1,08-24-00094-CR,completed
2025-07-23T12:08:17.248287,COA09,2025-03-25,0,0,,no_cases
2025-07-23T12:08:19.328447,COA10,2025-03-25,0,0,,no_cases
2025-07-23T12:08:21.462047,COA11,2025-03-25,0,0,,no_cases
2025-07-23T12:08:24.902363,COA12,2025-03-25,0,0,,no_cases
2025-07-23T12:08:28.190080,COA13,2025-03-25,1,1,13-25-00116-CR,completed
2025-07-23T12:08:32.172920,COA14,2025-03-25,1,1,14-23-00786-CR,completed
2025-07-23T12:08:34.347410,COA01,2025-03-26,0,0,,no_cases
2025-07-23T12:08:36.443136,COA02,2025-03-26,0,0,,no_cases
2025-07-23T12:08:38.542350,COA03,2025-03-26,0,0,,no_cases
2025-07-23T12:08:45.424435,COA04,2025-03-26,4,4,04-23-00328-CR;04-23-01009-CR;04-24-00138-CR;04-25-00083-CR,completed
2025-07-23T12:08:52.493792,COA05,2025-03-26,3,3,05-23-00989-CR;05-24-00072-CR;05-24-00699-CR,completed
2025-07-23T12:08:55.745047,COA06,2025-03-26,1,1,06-24-00052-CR,completed
2025-07-23T12:08:57.831258,COA07,2025-03-26,0,0,,no_cases
2025-07-23T12:09:00.285446,COA08,2025-03-26,0,0,,no_cases
2025-07-23T12:09:04.645578,COA09,2025-03-26,2,2,09-23-00239-CR;09-25-00068-CR,completed
2025-07-23T12:09:07.684552,COA10,2025-03-26,0,0,,no_cases
2025-07-23T12:09:09.907273,COA11,2025-03-26,0,0,,no_cases
2025-07-23T12:09:12.095122,COA12,2025-03-26,0,0,,no_cases
2025-07-23T12:09:14.249490,COA13,2025-03-26,0,0,,no_cases
2025-07-23T12:09:16.397504,COA14,2025-03-26,0,0,,no_cases
2025-07-23T12:09:22.050790,COA01,2025-03-27,3,3,01-23-00252-CR;01-24-00988-CR;01-25-00090-CR,completed
2025-07-23T12:09:31.880558,COA02,2025-03-27,6,6,02-23-00314-CR;02-23-00325-CR;02-24-00065-CR;02-24-00159-CR;02-24-00187-CR;02-24-00216-CR,completed
2025-07-23T12:09:36.554525,COA03,2025-03-27,1,1,03-23-00738-CR,completed
2025-07-23T12:09:38.741455,COA04,2025-03-27,0,0,,no_cases
2025-07-23T12:09:47.596418,COA05,2025-03-27,4,4,05-21-00622-CR;05-23-00888-CR;05-23-01237-CR;05-24-00097-CR,completed
2025-07-23T12:09:49.711589,COA06,2025-03-27,0,0,,no_cases
2025-07-23T12:09:52.936448,COA07,2025-03-27,1,1,07-24-00152-CR,completed
2025-07-23T12:09:55.079320,COA08,2025-03-27,0,0,,no_cases
2025-07-23T12:09:57.491803,COA09,2025-03-27,0,0,,no_cases
2025-07-23T12:10:01.989311,COA10,2025-03-27,2,2,10-23-00198-CR;10-24-00223-CR,completed
2025-07-23T12:10:08.075990,COA11,2025-03-27,3,3,11-23-00251-CR;11-24-00025-CR;11-24-00027-CR,completed
2025-07-23T12:10:10.154120,COA12,2025-03-27,0,0,,no_cases
2025-07-23T12:10:14.737933,COA13,2025-03-27,2,2,13-23-00285-CR;13-24-00251-CR,completed
2025-07-23T12:10:19.354849,COA14,2025-03-27,2,2,14-23-00723-CR;14-23-00725-CR,completed
2025-07-23T12:10:21.866383,COA01,2025-03-28,0,0,,no_cases
2025-07-23T12:10:23.971998,COA02,2025-03-28,0,0,,no_cases
2025-07-23T12:10:31.002620,COA03,2025-03-28,4,4,03-24-00339-CR;03-25-00039-CR;03-25-00041-CR;03-25-00110-CR,completed
2025-07-23T12:10:33.300867,COA04,2025-03-28,0,0,,no_cases
2025-07-23T12:10:44.173313,COA05,2025-03-28,5,5,05-21-00623-CR;05-23-00760-CR;05-23-00761-CR;05-23-00762-CR;05-24-00163-CR,completed
2025-07-23T12:10:46.246136,COA06,2025-03-28,0,0,,no_cases
2025-07-23T12:10:49.882786,COA07,2025-03-28,1,1,07-24-00293-CR,completed
2025-07-23T12:10:55.729996,COA08,2025-03-28,3,3,08-23-00210-CR;08-23-00357-CR;08-25-00054-CR,completed
2025-07-23T12:10:57.979646,COA09,2025-03-28,0,0,,no_cases
2025-07-23T12:11:00.427939,COA10,2025-03-28,0,0,,no_cases
2025-07-23T12:11:02.619195,COA11,2025-03-28,0,0,,no_cases
2025-07-23T12:11:04.710622,COA12,2025-03-28,0,0,,no_cases
2025-07-23T12:11:08.285212,COA13,2025-03-28,1,1,13-25-00142-CR,completed
2025-07-23T12:11:10.748241,COA14,2025-03-28,0,0,,no_cases
2025-07-23T12:11:14.486319,COA01,2025-03-31,1,1,01-24-00541-CR,completed
2025-07-23T12:11:16.590581,COA02,2025-03-31,0,0,,no_cases
2025-07-23T12:11:18.693634,COA03,2025-03-31,0,0,,no_cases
2025-07-23T12:11:24.144889,COA04,2025-03-31,1,1,04-22-00743-CR,completed
2025-07-23T12:11:27.188805,COA05,2025-03-31,0,0,,no_cases
2025-07-23T12:11:29.302530,COA06,2025-03-31,0,0,,no_cases
2025-07-23T12:11:32.569084,COA07,2025-03-31,1,1,07-24-00343-CR,completed
2025-07-23T12:11:34.660128,COA08,2025-03-31,0,0,,no_cases
2025-07-23T12:11:36.852594,COA09,2025-03-31,0,0,,no_cases
2025-07-23T12:11:42.150916,COA10,2025-03-31,0,0,,no_cases
2025-07-23T12:11:44.220989,COA11,2025-03-31,0,0,,no_cases
2025-07-23T12:11:53.754146,COA12,2025-03-31,5,5,12-23-00315-CR;12-24-00054-CR;12-24-00173-CR;12-24-00270-CR;12-25-00034-CR,completed
2025-07-23T12:11:55.878602,COA13,2025-03-31,0,0,,no_cases
2025-07-23T12:11:58.019164,COA14,2025-03-31,0,0,,no_cases
2025-07-23T12:12:03.758341,COA01,2025-04-01,3,3,01-23-00673-CR;01-24-00822-CR;01-25-00099-CR,completed
2025-07-23T12:12:05.854799,COA02,2025-04-01,0,0,,no_cases
2025-07-23T12:12:08.197978,COA03,2025-04-01,0,0,,no_cases
2025-07-23T12:12:10.499832,COA04,2025-04-01,0,0,,no_cases
2025-07-23T12:12:13.940125,COA05,2025-04-01,0,0,,no_cases
2025-07-23T12:12:18.422244,COA06,2025-04-01,2,2,06-24-00096-CR;06-24-00098-CR,completed
2025-07-23T12:12:20.499560,COA07,2025-04-01,0,0,,no_cases
2025-07-23T12:12:22.601849,COA08,2025-04-01,0,0,,no_cases
2025-07-23T12:12:24.678016,COA09,2025-04-01,0,0,,no_cases
2025-07-23T12:12:26.771672,COA10,2025-04-01,0,0,,no_cases
2025-07-23T12:12:28.837331,COA11,2025-04-01,0,0,,no_cases
2025-07-23T12:12:30.918126,COA12,2025-04-01,0,0,,no_cases
2025-07-23T12:12:33.120183,COA13,2025-04-01,0,0,,no_cases
2025-07-23T12:12:38.843140,COA14,2025-04-01,3,3,14-23-00258-CR;14-23-00330-CR;14-23-00761-CR,completed
2025-07-23T12:12:41.008623,COA01,2025-04-02,0,0,,no_cases
2025-07-23T12:12:43.107628,COA02,2025-04-02,0,0,,no_cases
2025-07-23T12:12:46.398395,COA03,2025-04-02,0,0,,no_cases
2025-07-23T12:12:54.256708,COA04,2025-04-02,4,4,04-23-01003-CR;04-24-00854-CR;04-24-00863-CR;04-25-00183-CR,completed
2025-07-23T12:13:01.435893,COA05,2025-04-02,3,3,05-23-00519-CR;05-23-00828-CR;05-25-00361-CR,completed
2025-07-23T12:13:05.404253,COA06,2025-04-02,0,0,,no_cases
2025-07-23T12:13:08.654851,COA07,2025-04-02,1,1,07-24-00321-CR,completed
2025-07-23T12:13:11.034195,COA08,2025-04-02,0,0,,no_cases
2025-07-23T12:13:15.510450,COA09,2025-04-02,2,2,09-24-00123-CR;09-25-00084-CR,completed
2025-07-23T12:13:17.588219,COA10,2025-04-02,0,0,,no_cases
2025-07-23T12:13:20.063462,COA11,2025-04-02,0,0,,no_cases
2025-07-23T12:13:22.531302,COA12,2025-04-02,0,0,,no_cases
2025-07-23T12:13:24.621195,COA13,2025-04-02,0,0,,no_cases
2025-07-23T12:13:26.783339,COA14,2025-04-02,0,0,,no_cases
2025-07-23T12:13:30.616744,COA01,2025-04-03,1,1,01-23-00549-CR,completed
2025-07-23T12:13:35.150443,COA02,2025-04-03,2,2,02-24-00207-CR;02-25-00062-CR,completed
2025-07-23T12:13:40.609308,COA03,2025-04-03,2,2,03-24-00091-CR;03-24-00093-CR,completed
2025-07-23T12:13:44.434152,COA04,2025-04-03,0,0,,no_cases
2025-07-23T12:13:48.717823,COA05,2025-04-03,1,1,05-25-00347-CR,completed
2025-07-23T12:13:52.176915,COA06,2025-04-03,1,1,06-24-00215-CR,completed
2025-07-23T12:13:54.262275,COA07,2025-04-03,0,0,,no_cases
2025-07-23T12:13:57.316007,COA08,2025-04-03,0,0,,no_cases
2025-07-23T12:13:59.764932,COA09,2025-04-03,0,0,,no_cases
2025-07-23T12:14:04.618792,COA10,2025-04-03,2,2,10-24-00063-CR;10-25-00067-CR,completed
2025-07-23T12:14:08.019022,COA11,2025-04-03,1,1,11-23-00218-CR,completed
2025-07-23T12:14:10.471493,COA12,2025-04-03,0,0,,no_cases
2025-07-23T12:14:17.347650,COA13,2025-04-03,2,2,13-24-00519-CR;13-25-00061-CR,completed
2025-07-23T12:14:22.862623,COA14,2025-04-03,2,2,14-23-00608-CR;14-24-00085-CR,completed
2025-07-23T12:14:26.388220,COA01,2025-04-04,0,0,,no_cases
2025-07-23T12:14:28.481526,COA02,2025-04-04,0,0,,no_cases
2025-07-23T12:14:33.036682,COA03,2025-04-04,2,2,03-23-00238-CR;03-24-00427-CR,completed
2025-07-23T12:14:36.587165,COA04,2025-04-04,0,0,,no_cases
2025-07-23T12:14:41.269674,COA05,2025-04-04,1,1,05-24-00256-CR,completed
2025-07-23T12:14:46.279020,COA06,2025-04-04,2,2,06-24-00119-CR;06-25-00045-CR,completed
2025-07-23T12:14:48.364799,COA07,2025-04-04,0,0,,no_cases
2025-07-23T12:14:51.638508,COA08,2025-04-04,1,1,08-24-00374-CR,completed
2025-07-23T12:14:53.827858,COA09,2025-04-04,0,0,,no_cases
2025-07-23T12:14:56.156311,COA10,2025-04-04,0,0,,no_cases
2025-07-23T12:14:58.231015,COA11,2025-04-04,0,0,,no_cases
2025-07-23T12:15:00.308223,COA12,2025-04-04,0,0,,no_cases
2025-07-23T12:15:02.408013,COA13,2025-04-04,0,0,,no_cases
2025-07-23T12:15:04.694714,COA14,2025-04-04,0,0,,no_cases
2025-07-23T12:15:06.853188,COA01,2025-04-07,0,0,,no_cases
2025-07-23T12:15:08.976648,COA02,2025-04-07,0,0,,no_cases
2025-07-23T12:15:11.075374,COA03,2025-04-07,0,0,,no_cases
2025-07-23T12:15:13.271606,COA04,2025-04-07,0,0,,no_cases
2025-07-23T12:15:16.137315,COA05,2025-04-07,0,0,,no_cases
2025-07-23T12:15:18.587569,COA06,2025-04-07,0,0,,no_cases
2025-07-23T12:15:20.917344,COA07,2025-04-07,0,0,,no_cases
2025-07-23T12:15:23.014559,COA08,2025-04-07,0,0,,no_cases
2025-07-23T12:15:25.772488,COA09,2025-04-07,0,0,,no_cases
2025-07-23T12:15:27.858849,COA10,2025-04-07,0,0,,no_cases
2025-07-23T12:15:30.110553,COA11,2025-04-07,0,0,,no_cases
2025-07-23T12:15:32.177737,COA12,2025-04-07,0,0,,no_cases
2025-07-23T12:15:35.445529,COA13,2025-04-07,1,1,13-25-00156-CR,completed
2025-07-23T12:15:37.592569,COA14,2025-04-07,0,0,,no_cases
2025-07-23T12:15:42.356232,COA01,2025-04-08,2,2,01-23-00472-CR;01-25-00028-CR,completed
2025-07-23T12:15:44.471757,COA02,2025-04-08,0,0,,no_cases
2025-07-23T12:15:47.021739,COA03,2025-04-08,0,0,,no_cases
2025-07-23T12:15:49.348335,COA04,2025-04-08,0,0,,no_cases
2025-07-23T12:15:53.367787,COA05,2025-04-08,1,1,05-24-00084-CR,completed
2025-07-23T12:15:55.567980,COA06,2025-04-08,0,0,,no_cases
2025-07-23T12:15:59.087197,COA07,2025-04-08,1,1,07-25-00112-CR,completed
2025-07-23T12:16:02.686078,COA08,2025-04-08,1,1,08-24-00117-CR,completed
2025-07-23T12:16:04.794243,COA09,2025-04-08,0,0,,no_cases
2025-07-23T12:16:06.865382,COA10,2025-04-08,0,0,,no_cases
2025-07-23T12:16:13.469030,COA11,2025-04-08,0,0,,no_cases
2025-07-23T12:16:15.538115,COA12,2025-04-08,0,0,,no_cases
2025-07-23T12:16:17.890219,COA13,2025-04-08,0,0,,no_cases
2025-07-23T12:16:32.890365,COA14,2025-04-08,6,6,14-21-00412-CR;14-23-00439-CR;14-23-00868-CR;14-24-00038-CR;14-24-00081-CR;14-25-00056-CR,completed
2025-07-23T12:16:35.140518,COA01,2025-04-09,0,0,,no_cases
2025-07-23T12:16:37.231944,COA02,2025-04-09,0,0,,no_cases
2025-07-23T12:16:39.334753,COA03,2025-04-09,0,0,,no_cases
2025-07-23T12:16:45.162123,COA04,2025-04-09,3,3,04-24-00291-CR;04-25-00045-CR;04-25-00188-CR,completed
2025-07-23T12:16:49.103641,COA05,2025-04-09,1,1,05-25-00412-CR,completed
2025-07-23T12:16:52.522171,COA06,2025-04-09,1,1,06-24-00183-CR,completed
2025-07-23T12:16:55.737826,COA07,2025-04-09,1,1,07-24-00371-CR,completed
2025-07-23T12:17:03.254228,COA08,2025-04-09,0,0,,no_cases
2025-07-23T12:17:08.022471,COA09,2025-04-09,2,2,09-23-00107-CR;09-24-00218-CR,completed
2025-07-23T12:17:10.166231,COA10,2025-04-09,0,0,,no_cases
2025-07-23T12:17:12.230519,COA11,2025-04-09,0,0,,no_cases
2025-07-23T12:17:17.723141,COA12,2025-04-09,2,2,12-24-00069-CR;12-24-00236-CR,completed
2025-07-23T12:17:19.920819,COA13,2025-04-09,0,0,,no_cases
2025-07-23T12:17:22.075569,COA14,2025-04-09,0,0,,no_cases
2025-07-23T12:17:27.035310,COA01,2025-04-10,2,2,01-23-00250-CR;01-24-00228-CR,completed
2025-07-23T12:17:36.489428,COA02,2025-04-10,5,5,02-24-00066-CR;02-24-00203-CR;02-24-00228-CR;02-24-00277-CR;02-25-00085-CR,completed
2025-07-23T12:17:39.773875,COA03,2025-04-10,1,1,03-23-00273-CR,completed
2025-07-23T12:17:42.890822,COA04,2025-04-10,0,0,,no_cases
2025-07-23T12:17:46.368090,COA05,2025-04-10,0,0,,no_cases
2025-07-23T12:17:49.573772,COA06,2025-04-10,1,1,06-21-00126-CR,completed
2025-07-23T12:17:53.223243,COA07,2025-04-10,0,0,,no_cases
2025-07-23T12:17:55.460856,COA08,2025-04-10,0,0,,no_cases
2025-07-23T12:17:57.674878,COA09,2025-04-10,0,0,,no_cases
2025-07-23T12:18:02.109990,COA10,2025-04-10,2,2,10-23-00180-CR;10-25-00009-CR,completed
2025-07-23T12:18:05.397511,COA11,2025-04-10,1,1,11-24-00277-CR,completed
2025-07-23T12:18:07.468131,COA12,2025-04-10,0,0,,no_cases
